,Unnamed: 0,사이트,검색 키워드,기업이름,포지션이름,포지션이름 전처리,마감일,상시 채용 여부,경력_min,경력_max,학력,학력 세부정보,제출서류,채용절차,채용형태_전처리,근무시간,근무장소 시,근무장소 구,근무형태,Hard Skill,Soft Skill,Tool,hard plus,soft plus,tool plus,산업군 전처리,설립,사원 수,기업 평균 연봉,기업 유형 전처리,기업 유형 전처리 _세부,매출액,Unnamed: 32,접수방법,총점,복지 및 급여,업무와 삶의 균형,사내문화,승진 기회,경영진,기업추천율,CEO 지지율,성장 가능성,하이라이트+태그,퇴사,입사,링크,sql,Python,r,R,tableau,powerbi,aws,kubernetes,kaflka,keras,nlp,pytorch,redash,streamlit,lookerstudio,devops,hadoop,bigquery,spark,hive,firebase,snowflake,databricks,airflow,GA
135,135,잡플래닛,데이터분석가,오비맥주,data&analyticsprojectmanager,데이터분석가,2024.6.13,1,5,10,999,nan,"workfromanywhere(연간총25일근무지자율선택제제도)
시차출근제
격주happyhour(근무시간중에맥주마시며근무)
매주수요일가정의날/pcoff제도
맥주bar운영
여름유급휴가(5일)및여름휴가비지급
건강검진:30세이상종합검진(격년으로본인/배우자포함)
단체상해보험
경조사지원(결혼,조사,자녀돌잔치,결혼기념일등경조휴가및경조금지원)
명절맥주지원및자사제품할인
자녀학자금지원
본인및배우자,부모,자녀대상의료비지원(인당최대500만원)
콘도지원(연2박)
장기근속포상
주택자금융자지원등","접수기간:접수받는대로심사하여진행(asap)
서류심사->실무면접->임원면접->채용검진->최종합격",정규직,999,서울,강남,999,"전자상거래,모바일애플리케이션,패스트패션소비재,데이터분석,데이터가공,클라우드환경,데이터시각화","커뮤니케이션,분석방법론,프로젝트관리,적극성,창의적사고,문제해결능력,영어로소통,경력3년","powerbi,googleanalytics,googlecloudplatform,python,sql",999,999,999,식품,1998,1993,6082,외국계,외국투자기업,"1조5,600억원",nan,999,3.2,3.9,2.8,3.0,3.2,2.5,56,45,20,999,332,305,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1269329,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,136,잡플래닛,데이터분석가,플래티어,데이터분석가,데이터분석가,2024.4.29,1,2,7,[우대]관련학사,"수학,통계학과",999,서류전형>1차면접>레퍼런스체크>2차면접>최종합격,정규직,999,서울,송파,999,데이터분석,경력2년,"sql,python","데이터분석,추천알고리즘,예측모델,모델링,머신러닝,딥러닝","관련전공,가설검증,프로젝트경험",999,응용소프트웨어개발,2005,283,6097,중소기업,999,418.9억,nan,999,3.1,3.2,3.3,3.1,3.0,2.7,54,79,31,999,40,53,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1265744,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,137,잡플래닛,데이터분석가,쿠팡,salesdevelopment&dataanalysis인턴(cmghva),데이터분석가,2024.6.17,1,0,0,학사,nan,999,서류전형-1차화상면접-2차화상면접-최종합격,인턴,999,서울,송파,999,데이터분석,"논리적사고,영어로소통,학사",없음,999,999,999,이커머스,2013,10485,"4,898",대기업,999,"30조6,640억300만원",nan,999,3.2,3.0,3.1,3.2,2.8,2.7,47,57,43,"연봉업계평균이상,수평적인기업문화,퇴사율10%이하,스타트업

연봉업계평균이상

10,001명이상

설립10년이상

퇴사율5%이하

it,컨텐츠",12878,5708,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1269453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,잡플래닛,데이터분석가,코인원(coinone),데이터분석가,데이터분석가,2024.6.6,1,5,10,999,nan,999,서류전형>전화인터뷰>인성검사>1day인터뷰>처우협의>입사,정규직,999,서울,영등포,999,"데이터분석,데이터가공,통계,머신러닝,딥러닝,모델링,제품데이터,시계열데이터,tabulardataset","논리적사고,문제정의,가설검증,인사이트도출,경력5년","sql,python,r","가상자산,가상자산데이터분석,시장동향분석,거래패턴분석,머신러닝,모델링","인과추론,협업능력,커뮤니케이션,문제정의,문제해결능력,방향성제시",999,금융,2014,207,5882,스타트업,999,1735.1억,nan,999,3.4,3.3,3.7,3.5,3.0,2.6,50,51,31,999,65,73,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1268030,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,139,잡플래닛,데이터분석가,플리토,ai/mlengineer박사급,"ai,ml엔지니어",2024.5.30,1,0,0,999,999,999,서류전형→테스트전형→면접전형→입사협의→입사,정규직,999,서울,강남,999,"ai,ml,머신러닝,프레임워크",박사,"pytorch,tensorflow","모델링,fine-tuning,클라우드환경,머신러닝,딥러닝","프로젝트경험,개발경험,서비스개선경험,배포경험,github포트폴리오","aws,azure,github",응용소프트웨어개발,2012,159,4275,스타트업,999,97.1억,nan,999,3.1,2.9,3.6,3.2,3.0,2.8,44,56,27,999,80,95,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1260589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,140,잡플래닛,데이터분석가,제주알마켓,데이터분석가,데이터분석가,2024.4.22,0,0,0,"대졸(2,3년)",nan,999,ㆍ서류전형>1차면접>최종합격,정규직,999,제주,제주,999,없음,경력,없음,999,999,999,부동산,2020,11,"3,634",중소기업,999,"2억9,205만원",nan,999,2.0,1.0,2.0,1.0,1.0,1.0,999,999,999,999,15,20,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1273459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,141,잡플래닛,데이터분석가,쥬비스다이어트,da경력직,데이터분석가,2024.5.15,1,5,10,999,nan,999,999,정규직,999,서울,강남,999,"데이터품질관리,etl,데이터분석,비즈니스분석,통계,데이터수집,품질프로세스개선","비즈니스관점,협업능력,커뮤니케이션,인사이트도출,서비스개선,경력5년","python,r","데이터분석,클라우드환경,데이터시각화","커뮤니케이션,협업능력","aws,bi",건강,2012,342,4001,중소기업,999,867.8억,nan,999,2.8,2.9,2.3,2.7,3.4,2.8,33,59,36,999,157,101,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1266771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,잡플래닛,데이터분석가,몰로코,seniordatascientist-adsperformance,데이터사이언티스트,2024.5.12,1,3,20,관련학사,"통계,운영연구,생물정보학,경제학,전산생물학,컴퓨터과학,수학,물리학,전기공학,산업공학",999,"영문이력서로제출부탁드립니다.

1.서류전형-영문이력서필수
2.기술면접(약4회)
3.평판조회
4.오퍼링",정규직,999,서울,강남,999,"통계,데이터분석,회귀분석,선형회귀분석,통계분석,빅데이터,데이터추출,머신러닝,딥러닝,랜덤포레스트,그래디언트부스팅트리,k-평균클러스터링,알고리즘,모델링,데이터베이스","문제해결능력,인사이트도출,커뮤니케이션,긍정적인관계구축,문제정의가설검증,통계학/운영연구/생물정보학/경제학/계산생물학/컴퓨터과학/수학/물리학/전기공학/산업공학학위,석사,박사,경력3년","python,r,sql,pandas,dplyr",999,"관련전공,석사,박사,프로젝트관리,결과해석,인사이트도출,창의력,문제해결능력,지도력,자기주도적,학습의지",999,마케팅,2014,145,"8,351",중소기업,999,"376억3,173만원",nan,999,4.4,4.3,3.6,3.9,3.9,4.1,91,100,100,"재택근무,자기계발

재택근무

통신비

it,컨텐츠",39,39,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1273316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,143,잡코리아,데이터분석가,컴투스,[컴투스플랫폼]게임데이터분석가(경력),데이터분석가,2024.06.28,0,1,999,학력무관,nan,"이력서,포트폴리오",서류전형-1차면접-2차면접-처우협의-입사확정,정규직,999,서울,금천,999,"데이터분석,데이터수집,데이터추출,데이터시각화,데이터전처리,탐색적분석,eda","논리적사고,커뮤니케이션,적극성,주도적,협업능력","sql,python,r","클라우드환경,데이터분석,머신러닝,모델링,모델개발,대용량데이터분산처리","관련전공,관련수상,서비스개선경험",gcp,999,1998,1502,999,중견기업,코스닥상장,7722억원,nan,홈페이지지원,3.6,3.6,3.9,3.7,3.0,2.9,75,83,8,"사내식당
셔틀버스
it,컨텐츠",34,37,https://www.jobkorea.co.kr/recruit/gi_read/44344608?oem_code=c1&logpath=1&stext=%ec%bb%b4%ed%88%ac%ec%8a%a4%20%ea%b2%8c%ec%9e%84%20%eb%8d%b0%ec%9d%b4%ed%84%b0%20%eb%b6%84%ec%84%9d%ea%b0%80&listno=1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,"잡코리아,잡플래닛",데이터분석가,스포카,데이터분석가(주니어),데이터분석가,2024.4.28,1,1,3,학력무관,nan,"이력서,포트폴리오",서류전형-온라인과제-1차면접-2차면접-최종합격,정규직,주5일제(10:00~19:00),서울,강남,999,"데이터분석,프로덕트분석,비즈니스분석,app/web서비스데이터,사용자행동로그,데이터시각화,대시보드구축","논리적사고,분석적사고,인사이트도출,액션도출,경력1년","sql,python,redash,bigquery,postresql","요식업매장관리,데이터웨어하우스구축,app/web서비스데이터,사용자행동로그","문제해결능력,요식업매장관리에대한관심",999,응용소프트웨어개발,2011,49,999,벤처기업,비상장,91.6억,nan,즉시지원,3.3,2.5,3.6,3.8,3.1,3.1,52,59,37,"일한만큼받는보상,수평적인기업문화,퇴사율10%이하,생일선물

커피

간식

건강검진

직무교육

스톡옵션

식비

설립10년이상

퇴사율5%이하

자율복장

육아휴직

it,컨텐츠",999,999,https://www.jobplanet.co.kr/job/search?posting_ids%5b%5d=1260674,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
145,145,워크넷,데이터분석가,주식회사비트리스,bioinformatics(생물정보학)데이터처리및분석가모집,데이터분석가,상시채용,1,0,0,"석사,박사",nan,"이력서,자기소개서",서류전형-면접-최종합격,정규직,주5일제(09:00~18:00),서울,서초,999,"데이터분석,유전체분석,프로그래밍언어","책임감,생물정보학/유전학/컴퓨터공학학사,석사,경력2년","python,r,matlab","ngs데이터처리,massspectrometry데이터분석,암유전체연구","연구경험,문제해결능력",999,의료,2021,4,999,중소기업,999,"6,686만(연)",nan,"워크넷지원,이메일지원",999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,146,워크넷,데이터분석가,에이오디컨설팅,데이터컨설팅신입및경력직원,데이터컨설팅,2024.05.03,0,0,0,"대졸(4년),석사,박사",nan,"이력서,자기소개서,졸업증명서,경력증명서",서류전형-면접-최종합격,정규직,주5일제(09:00~18:00),경기,고양,999,데이터분석,"it관련학사,관련교육과정,신입","sql,python",999,"커뮤니케이션,목표지향적,적극성,주도적,문제해결능력,관련자격증",999,컨설팅,2020,14,999,중소기업,999,9억(연),nan,워크넷지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,2,0,https://www.work.go.kr/empinfo/empinfosrch/detail/empdetailauthview.do?searchinfotype=validation&callpage=detail&wantedauthno=k151812403040109&rtnurl=/empinfo/empinfosrch/list/dtlempsrchlist.do,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,147,워크넷,데이터분석가,새론솔루션,데이터분석및ai개발자,"데이터분석가,ai개발자",2024.04.30,0,1,999,학력무관,nan,"이력서,자기소개서,포트폴리오,github주소",서류전형-면접-최종합격,정규직,주5일제(09:00~18:00),경기,의왕,999,"인공지능모델개발,앱개발,프로그래밍언어","논리적사고,","python,linux,windows","ai,인공지능모델,모델링,머신러닝","커뮤니케이션,개발포트폴리오,인공지능모델서비스경험,관련전공,석사,박사",git-hub,999,2021,8,999,중소기업,999,5억,nan,워크넷지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,https://www.jobkorea.co.kr/recruit/gi_read/44353638?oem_code=c1&pagegbn=st,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,148,워크넷,데이터분석가,시드앤솔코스매틱스,데이터분석및마케터,"데이터분석가,마케터",2024.04.14,0,3,999,학력무관,nan,"이력서,자기소개서",nan,계약직,주2일근무(09:00~18:00),경기,성남,999,"빅데이터분석,빅데이터서비스,서비스개선,데이터분석,모델링","문제정의,가설수립,인사이트도출",없음,999,"준고령자(50세이상),고용촉진장려금대상자",999,999,2023,1,999,중소기업,999,999,nan,"워크넷지원,이메일지원",999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,149,캐치,데이터분석가,lf,	dataanalyst,데이터분석가,2024.04.26,1,5,9,학력무관,nan,999,서류전형-1차면접-2차면접-채용검진-lf합류,정규직,999,서울,강남,999,"데이터분석,데이터마트,데이터시각화,대시보드구축","문제정의,인사이트도출,경력5년","tableau,bi,sql",데이터분석,"논리적사고,커뮤니케이션,협업능력,관련전공,관련자격증",sql,999,2006,1144,999,대기업,999,1조9685억,nan,홈페이지지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,150,캐치,데이터분석가,미소,dataanalyst,데이터분석가,999,0,0,0,대졸(4년),nan,"이력서,포트폴리오",서류전형-홈테스트-실무진(기술)면접-ceo(컬쳐핏)면접-레퍼런스체크-최종합격,정규직,주5일제,서울,종로,999,"데이터분석,통계분석,데이터처리,프로그래밍언어","문제정의,인사이트도출,문제해결능력,협업능력,커뮤니케이션,성과지향적,액션도출,통계학/공학/경영학학사,영어로소통,경력1년","excel,r,sql,python","데이터시각화,데이터처리데이터분석,머신러닝,모델링,ai","프로젝트경험,인공지능이해","tableau,powerbi",가전,2010,52,3626,중소기업,999,114억560만원,nan,홈페이지지원,2.7,2.0,2.1,3.0,3.0,2.7,35,53,42,"누적투자100억이상
퇴사율5%이하
설립4~9년
스타트업
macbook
it,컨텐츠
지금채용중
응답률평균이상",999,999,https://www.catch.co.kr/ncs/recruitinfodetails/391004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,151,잡코리아,데이터분석가,펜타시스템테크놀러지,blueanalytics데이터분석가,데이터분석가,2024.05.12,0,3,999,대졸(4년),nan,이력서,서류전형-1차면접-임원면접-최종합격,정규직,주5일제(09:00~18:00),서울,영등포,999,"데이터분석,통계","통계학학위,경력3년",없음,"백엔드개발,데이터처리,인프라환경구축","개발지식,관련전공,관련자격증,석사",999,컨설팅,1987,330,999,중소기업,비상장,676억,nan,즉시지원,999.0,999.0,999.0,999.0,999.0,999.0,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,152,잡코리아,데이터분석가,사이넷,데이터분석가,데이터분석가,2024.05.08,0,0,0,"대졸(2,3년)",nan,"이력서,포트폴리오",서류전형-1차면접-최종합격,계약직,주4일제(월~목)08:30~19:00,서울,송파,999,"데이터분석,데이터시각화","분석적사고,인사이트도출,커뮤니케이션","python,sql,tableau,lookerstudio,firebase",999,999,"tableau,lookerstudio,googleanalytics,firebase",응용소프트웨어개발,2000,30,999,벤처기업,비상장,100억6천만,nan,즉시지원,2.1,2.2,2.4,2.3,2.2,1.8,19,25,11,"퇴사율5%이하
50명이하
설립10년이상
수평적조직
음료
간식
기타서비스업
",13,20,https://www.jobkorea.co.kr/recruit/gi_read/44410267?oem_code=c1&logpath=1&stext=%ec%82%ac%ec%9d%b4%eb%84%b7&listno=1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
153,153,잡코리아,데이터분석가,브릭,데이터분석가(경력5년이상),데이터분석가,999,1,5,999,대졸(4년),nan,이력서,서류전형-1차면접-2차면접(필요시)-채용검진-최종합격,정규직,주5일제(08:00~17:00),경기,성남,999,"데이터분석,통계적지식,eda,모델링,시계열데이터,파이프라인구축,머신러닝,딥러닝,통계분석","빠른이해,적응력,문제정의,경력5년,커뮤니케이션,협업능력,파견근무,지방출장","python,r,sql,mlops","수학,통계학","관련전공,석사,박사,공모전입상,경력",999,응용소프트웨어개발,2011,70,999,중소기업,비상장,65억,nan,즉시지원,3.1,2.8,3.8,3.2,2.8,2.8,54,75,33,"퇴사율5%이하
51~300명
설립10년이상
육아휴직
출산휴가
건강검진
교육비
연봉상위11~20%
it,컨텐츠
지금채용중
응답률매우높음",19,11,https://www.jobkorea.co.kr/recruit/gi_read/44312130?oem_code=c1&logpath=1&stext=%eb%b8%8c%eb%a6%ad&listno=4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,잡코리아,데이터분석가,마크로밀엠브레인,패널빅데이터센터데이터사이언스팀데이터분석가,데이터분석가,2024.04.24,1,0,0,대졸(4년),nan,이력서,999,정규직,주5일(09:00~18:00),서울,강남,999,"데이터분석,sql중급능력,비즈니스분석","문제정의,결과해석,인사이트도출,프로젝트경험,학사","sql,r,python","app/web서비스데이터,결제데이터,","보훈대상자,경력2년",999,리서치,1999,280,999,외국계,코스닥상장,347억,nan,즉시지원,2.8,2.4,2.2,2.9,3.0,2.5,33,52,29,"연봉업계평균이상
퇴사율5%이하
51~300명
설립10년이상
수면실
휴게실
건강검진
동호회
교육비
노트북
기타서비스업",109,103,https://www.jobkorea.co.kr/recruit/gi_read/44307902?oem_code=c1&logpath=1&stext=%eb%a7%88%ed%81%ac%eb%a1%9c%eb%b0%80%ec%97%a0%eb%b8%8c%eb%a0%88%ec%9d%b8&listno=2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,155,잡코리아,데이터분석가,이투데이,이투데이데이터분석가경력/디지털전략부데이터분석가,데이터분석가,2024.04.14,0,5,999,대졸(4년),nan,"이력서,경력기술서,포트폴리오",서류전형-1차실무면접-2차임원면접-최종입사,계약직,주5일제(08:30~18:00),서울,강남,999,"데이터분석,컨텐츠데이터,사용자데이터,서비스데이터,데이터시각화,프로그래밍언어,비즈니스분석,통계전문지식,머신러닝,모델링","커뮤니케이션,협업능력,인사이트도출,액션도출,언론사및미디어에대한이해,seo에대한이해","sql,python,r,ga4,excel,bi","데이터분석,언론사컨텐츠","유료컨텐츠개발경험,문제정의,논리적사고,문제해결능력,소셜미디어운여경험,언론사컨텐츠에대한이해",999,출판,2006,160,999,중소기업,비상장,196억,nan,즉시지원,2.9,2.7,3.4,2.8,2.9,2.6,41,46,19,999,999,999,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
